,id_location,Location,Start_date,End_date,Season,Rain,TempMin,TempMax
1045,0,Adelaide,2015-03-01,2015-05-31,Autumn,1.4304347826086958,11.857608695652177,21.51086956521739
1046,0,Adelaide,2015-06-01,2015-08-31,Winter,1.4934782608695654,7.690217391304348,15.530434782608697
1047,0,Adelaide,2015-09-01,2015-11-30,Spring,0.7802197802197802,12.340659340659338,24.313186813186814
1048,0,Adelaide,2015-12-01,2016-02-29,Summer,0.9355555555555556,17.756666666666664,31.364444444444448
1049,0,Adelaide,2016-03-01,2016-05-31,Autumn,1.6456521739130436,13.94782608695652,24.416304347826088
1050,0,Adelaide,2016-06-01,2016-08-31,Winter,2.8913043478260874,8.238043478260868,16.331521739130434
1051,0,Adelaide,2016-09-01,2016-11-30,Spring,2.6967032967032964,10.59010989010989,21.03956043956044
1052,0,Adelaide,2016-12-01,2017-02-28,Summer,1.8395604395604397,16.65714285714286,29.04395604395604
1053,0,Adelaide,2017-03-01,2017-05-31,Autumn,1.3456521739130434,13.390217391304349,23.925
714,1,Albany,2009-01-01,2009-02-28,Summer,0.3422222222222222,10.266666666666667,15.134444444444446
715,1,Albany,2009-03-01,2009-05-31,Autumn,1.5956521739130436,13.23369565217391,20.967391304347824
716,1,Albany,2009-06-01,2009-08-31,Winter,5.234782608695652,9.648913043478261,16.5
717,1,Albany,2009-09-01,2009-11-30,Spring,2.802197802197802,11.642857142857142,18.494505494505493
718,1,Albany,2009-12-01,2010-02-28,Summer,0.3644444444444445,16.22888888888889,22.287777777777777
719,1,Albany,2010-03-01,2010-05-31,Autumn,1.8456521739130434,13.694565217391302,20.91413043478261
720,1,Albany,2010-06-01,2010-08-31,Winter,3.7782608695652184,8.92282608695652,16.77282608695652
721,1,Albany,2010-09-01,2010-11-30,Spring,1.789010989010989,11.853846153846153,19.534065934065932
722,1,Albany,2010-12-01,2011-02-28,Summer,1.5,16.932222222222222,22.133333333333333
723,1,Albany,2011-03-01,2011-05-31,Autumn,1.5822580645161293,14.511290322580644,21.61612903225807
724,1,Albany,2011-06-01,2011-08-31,Winter,4.56195652173913,8.92608695652174,17.67391304347826
725,1,Albany,2011-09-01,2011-11-30,Spring,2.389010989010989,12.037362637362639,19.236263736263737
726,1,Albany,2011-12-01,2012-02-29,Summer,0.8977777777777779,16.643333333333334,23.29222222222223
727,1,Albany,2012-03-01,2012-05-31,Autumn,1.7717391304347827,13.841304347826087,22.030434782608694
728,1,Albany,2012-06-01,2012-08-31,Winter,4.3478260869565215,9.36195652173913,17.44782608695652
729,1,Albany,2012-09-01,2012-11-30,Spring,3.0384615384615383,11.75934065934066,20.15934065934066
730,1,Albany,2013-01-01,2013-01-31,Summer,0.9870967741935485,16.716129032258067,24.522580645161288
731,1,Albany,2013-03-01,2013-05-31,Autumn,2.677173913043478,14.31086956521739,20.893478260869564
732,1,Albany,2013-06-01,2013-08-31,Winter,3.943478260869565,10.169565217391305,17.527173913043477
733,1,Albany,2013-09-01,2013-11-30,Spring,2.912087912087912,12.370329670329669,19.3989010989011
734,1,Albany,2013-12-01,2014-02-28,Summer,1.9774193548387098,45.729032258064514,64.6258064516129
735,1,Albany,2014-03-01,2014-05-31,Autumn,1.5380434782608696,14.06086956521739,20.55217391304348
736,1,Albany,2014-06-01,2014-08-31,Winter,2.8108695652173914,10.2,17.803260869565214
737,1,Albany,2014-09-01,2014-11-30,Spring,2.497802197802198,12.350549450549451,19.88131868131868
738,1,Albany,2014-12-01,2015-02-28,Summer,0.4144444444444445,15.969999999999997,21.927777777777777
739,1,Albany,2015-03-01,2015-05-31,Autumn,1.8597826086956522,13.144565217391301,20.29891304347826
740,1,Albany,2015-06-01,2015-08-31,Winter,2.602173913043479,10.01304347826087,17.38586956521739
741,1,Albany,2015-09-01,2015-11-30,Spring,1.4230769230769234,12.650549450549452,19.763736263736266
742,1,Albany,2015-12-01,2016-02-29,Summer,1.6166666666666667,16.23333333333333,21.564444444444447
743,1,Albany,2016-03-01,2016-05-31,Autumn,2.5728260869565216,13.90217391304348,20.349999999999998
744,1,Albany,2016-06-01,2016-08-31,Winter,3.9130434782608696,8.98695652173913,13.693478260869565
745,1,Albany,2016-09-01,2016-11-30,Spring,2.068131868131868,10.434065934065934,17.759340659340662
746,1,Albany,2016-12-01,2017-02-28,Summer,0.987912087912088,13.198901098901098,19.302197802197803
747,1,Albany,2017-03-01,2017-05-31,Autumn,1.5902173913043476,12.453260869565218,19.109782608695653
374,2,Albury,2009-01-01,2009-02-28,Summer,0.12666666666666668,11.04888888888889,22.336666666666666
375,2,Albury,2009-03-01,2009-05-31,Autumn,1.2565217391304349,8.972826086956523,22.811956521739127
376,2,Albury,2009-06-01,2009-08-31,Winter,2.041304347826087,4.228260869565218,13.996739130434783
377,2,Albury,2009-09-01,2009-11-30,Spring,1.6065934065934069,9.453846153846154,23.11538461538462
378,2,Albury,2009-12-01,2010-02-28,Summer,1.2022222222222223,16.28111111111111,31.83666666666667
379,2,Albury,2010-03-01,2010-05-31,Autumn,2.2543478260869567,9.541304347826086,21.77173913043478
380,2,Albury,2010-06-01,2010-08-31,Winter,2.106521739130435,2.945652173913043,13.429347826086962
381,2,Albury,2010-09-01,2010-11-30,Spring,3.8219780219780226,9.410989010989011,20.770329670329673
382,2,Albury,2010-12-01,2011-02-28,Summer,4.6,16.49555555555556,28.89666666666667
383,2,Albury,2011-03-01,2011-05-31,Autumn,1.3903225806451613,8.706451612903225,20.770967741935486
384,2,Albury,2011-06-01,2011-08-31,Winter,1.923913043478261,3.2913043478260864,14.61195652173913
385,2,Albury,2011-09-01,2011-11-30,Spring,2.3164835164835167,8.860439560439561,21.78241758241758
386,2,Albury,2011-12-01,2012-02-29,Summer,1.5777777777777777,15.242222222222221,29.822222222222223
387,2,Albury,2012-03-01,2012-05-31,Autumn,3.6913043478260867,8.508695652173914,21.155434782608694
388,2,Albury,2012-06-01,2012-08-31,Winter,1.9456521739130435,2.648913043478261,13.958695652173912
389,2,Albury,2012-09-01,2012-11-30,Spring,1.1890109890109892,7.884615384615383,22.359340659340663
390,2,Albury,2013-01-01,2013-01-31,Summer,0.5419354838709678,16.361290322580643,34.896774193548396
391,2,Albury,2013-03-01,2013-05-31,Autumn,1.1760869565217391,8.923913043478262,22.823913043478264
392,2,Albury,2013-06-01,2013-08-31,Winter,2.9782608695652173,4.689130434782609,14.676086956521742
393,2,Albury,2013-09-01,2013-11-30,Spring,0.8373626373626373,8.051648351648351,22.478021978021978
394,2,Albury,2013-12-01,2014-02-28,Summer,3.851612903225807,46.65483870967743,94.71612903225805
395,2,Albury,2014-03-01,2014-05-31,Autumn,2.5934782608695652,10.743478260869566,22.73586956521739
396,2,Albury,2014-06-01,2014-08-31,Winter,1.2934782608695652,3.7728260869565227,14.394565217391303
397,2,Albury,2014-09-01,2014-11-30,Spring,1.4615384615384615,8.584615384615384,23.67692307692308
398,2,Albury,2014-12-01,2015-02-28,Summer,1.8822222222222222,16.346666666666664,30.80777777777778
399,2,Albury,2015-03-01,2015-05-31,Autumn,1.452173913043478,9.214130434782607,22.250000000000004
400,2,Albury,2015-06-01,2015-08-31,Winter,2.3652173913043475,2.909782608695652,13.194565217391306
401,2,Albury,2015-09-01,2015-11-30,Spring,1.145054945054945,9.64835164835165,24.573626373626375
402,2,Albury,2015-12-01,2016-02-29,Summer,1.4666666666666666,16.593333333333337,32.123333333333335
403,2,Albury,2016-03-01,2016-05-31,Autumn,1.6739130434782605,11.085869565217392,24.882608695652173
404,2,Albury,2016-06-01,2016-08-31,Winter,3.0130434782608693,5.106521739130435,13.990217391304352
405,2,Albury,2016-09-01,2016-11-30,Spring,2.7824175824175823,8.62967032967033,20.681318681318682
406,2,Albury,2016-12-01,2017-02-28,Summer,0.8813186813186813,15.460439560439559,31.52747252747253
407,2,Albury,2017-03-01,2017-05-31,Autumn,1.3217391304347827,10.145652173913044,23.214130434782618
476,3,AliceSprings,2009-01-01,2009-02-28,Summer,0.26666666666666666,14.202222222222225,23.763333333333332
477,3,AliceSprings,2009-03-01,2009-05-31,Autumn,0.23478260869565218,13.443478260869567,28.613043478260874
478,3,AliceSprings,2009-06-01,2009-08-31,Winter,0.15217391304347827,7.339130434782609,23.19456521739131
479,3,AliceSprings,2009-09-01,2009-11-30,Spring,0.06813186813186813,15.426373626373627,32.138461538461534
480,3,AliceSprings,2009-12-01,2010-02-28,Summer,3.6711111111111117,20.983333333333334,35.05666666666667
481,3,AliceSprings,2010-03-01,2010-05-31,Autumn,0.8978260869565217,13.418478260869563,26.998913043478257
482,3,AliceSprings,2010-06-01,2010-08-31,Winter,1.2956521739130433,5.232608695652174,18.829347826086956
483,3,AliceSprings,2010-09-01,2010-11-30,Spring,1.9846153846153844,12.13846153846154,26.32307692307692
484,3,AliceSprings,2010-12-01,2011-02-28,Summer,2.6622222222222223,20.65,34.97222222222222
485,3,AliceSprings,2011-03-01,2011-05-31,Autumn,1.9774193548387098,11.661290322580646,24.95
486,3,AliceSprings,2011-06-01,2011-08-31,Winter,0.1630434782608696,3.6750000000000003,21.830434782608695
487,3,AliceSprings,2011-09-01,2011-11-30,Spring,0.578021978021978,13.91098901098901,30.7010989010989
488,3,AliceSprings,2011-12-01,2012-02-29,Summer,0.8355555555555556,19.80222222222222,36.93111111111111
489,3,AliceSprings,2012-03-01,2012-05-31,Autumn,0.7239130434782608,10.79782608695652,26.978260869565222
490,3,AliceSprings,2012-06-01,2012-08-31,Winter,0.0,2.0195652173913046,21.297826086956523
491,3,AliceSprings,2012-09-01,2012-11-30,Spring,0.5252747252747253,14.41098901098901,33.207692307692305
492,3,AliceSprings,2013-01-01,2013-01-31,Summer,0.7483870967741936,21.903225806451612,39.93548387096774
493,3,AliceSprings,2013-03-01,2013-05-31,Autumn,0.7543478260869566,13.945652173913041,30.16304347826087
494,3,AliceSprings,2013-06-01,2013-08-31,Winter,0.5130434782608696,6.281521739130435,22.290217391304346
495,3,AliceSprings,2013-09-01,2013-11-30,Spring,0.01978021978021978,15.157142857142857,33.68131868131868
496,3,AliceSprings,2013-12-01,2014-02-28,Summer,3.5612903225806454,60.40967741935485,102.10967741935482
497,3,AliceSprings,2014-03-01,2014-05-31,Autumn,1.0543478260869565,14.107608695652177,29.472826086956523
498,3,AliceSprings,2014-06-01,2014-08-31,Winter,0.28695652173913044,3.0445652173913045,20.530434782608694
499,3,AliceSprings,2014-09-01,2014-11-30,Spring,0.14945054945054945,14.453846153846154,33.33626373626374
500,3,AliceSprings,2014-12-01,2015-02-28,Summer,2.5555555555555554,20.86,35.223333333333336
501,3,AliceSprings,2015-03-01,2015-05-31,Autumn,0.08260869565217391,11.841304347826087,27.875
502,3,AliceSprings,2015-06-01,2015-08-31,Winter,0.03043478260869565,4.284782608695652,21.284782608695654
503,3,AliceSprings,2015-09-01,2015-11-30,Spring,0.2615384615384615,13.94175824175824,32.81868131868132
504,3,AliceSprings,2015-12-01,2016-02-29,Summer,2.0688888888888886,21.057777777777776,35.89999999999999
505,3,AliceSprings,2016-03-01,2016-05-31,Autumn,0.7934782608695652,14.77608695652174,30.818478260869558
506,3,AliceSprings,2016-06-01,2016-08-31,Winter,0.5260869565217392,6.4913043478260875,21.369565217391305
507,3,AliceSprings,2016-09-01,2016-11-30,Spring,0.6549450549450551,13.084615384615383,30.162637362637366
508,3,AliceSprings,2016-12-01,2017-02-28,Summer,2.2351648351648348,21.620879120879117,35.18131868131868
509,3,AliceSprings,2017-03-01,2017-05-31,Autumn,0.002173913043478261,12.793478260869565,30.58695652173913
272,4,BadgerysCreek,2009-01-01,2009-02-28,Summer,1.5355555555555553,10.907777777777778,20.226666666666667
273,4,BadgerysCreek,2009-03-01,2009-05-31,Autumn,2.960869565217391,11.681521739130433,23.31956521739131
274,4,BadgerysCreek,2009-06-01,2009-08-31,Winter,0.45652173913043476,4.451086956521738,18.773913043478263
275,4,BadgerysCreek,2009-09-01,2009-11-30,Spring,0.9582417582417582,10.714285714285715,25.473626373626377
276,4,BadgerysCreek,2009-12-01,2010-02-28,Summer,2.315555555555555,17.10666666666667,29.939999999999998
277,4,BadgerysCreek,2010-03-01,2010-05-31,Autumn,1.4369565217391302,10.914130434782608,23.430434782608696
278,4,BadgerysCreek,2010-06-01,2010-08-31,Winter,1.682608695652174,5.453260869565218,17.390217391304347
279,4,BadgerysCreek,2010-09-01,2010-11-30,Spring,2.7934065934065933,11.051648351648351,22.945054945054945
280,4,BadgerysCreek,2010-12-01,2011-02-28,Summer,2.188888888888889,17.32,29.471111111111107
281,4,BadgerysCreek,2011-03-01,2011-05-31,Autumn,2.1806451612903226,11.027419354838708,23.682258064516127
282,4,BadgerysCreek,2011-06-01,2011-08-31,Winter,1.693478260869565,5.074999999999999,17.92608695652174
283,4,BadgerysCreek,2011-09-01,2011-11-30,Spring,2.7538461538461543,11.096703296703298,24.1010989010989
284,4,BadgerysCreek,2011-12-01,2012-02-29,Summer,4.584444444444444,15.892222222222225,26.244444444444444
285,4,BadgerysCreek,2012-03-01,2012-05-31,Autumn,3.6999999999999997,10.894565217391305,22.948913043478264
286,4,BadgerysCreek,2012-06-01,2012-08-31,Winter,1.1652173913043478,4.434782608695652,17.84130434782609
287,4,BadgerysCreek,2012-09-01,2012-11-30,Spring,1.1670329670329669,9.719780219780219,25.296703296703303
288,4,BadgerysCreek,2013-01-01,2013-01-31,Summer,5.425806451612904,17.97741935483871,31.18387096774193
289,4,BadgerysCreek,2013-03-01,2013-05-31,Autumn,2.0956521739130434,11.343478260869563,23.898913043478252
290,4,BadgerysCreek,2013-06-01,2013-08-31,Winter,1.7586956521739132,5.648913043478261,18.323913043478264
291,4,BadgerysCreek,2013-09-01,2013-11-30,Spring,2.1758241758241756,10.620879120879122,26.302197802197803
292,4,BadgerysCreek,2013-12-01,2014-02-28,Summer,3.696774193548387,47.903225806451616,85.54516129032258
293,4,BadgerysCreek,2014-03-01,2014-05-31,Autumn,2.1260869565217395,12.478260869565217,24.25978260869565
294,4,BadgerysCreek,2014-06-01,2014-08-31,Winter,1.9282608695652173,5.089130434782609,17.67391304347826
295,4,BadgerysCreek,2014-09-01,2014-11-30,Spring,1.1626373626373625,11.514285714285716,25.754945054945058
296,4,BadgerysCreek,2014-12-01,2015-02-28,Summer,3.4111111111111105,17.567777777777778,28.616666666666667
297,4,BadgerysCreek,2015-03-01,2015-05-31,Autumn,3.932608695652174,12.134782608695653,23.011956521739133
298,4,BadgerysCreek,2015-06-01,2015-08-31,Winter,1.5717391304347827,4.784782608695652,17.482608695652175
299,4,BadgerysCreek,2015-09-01,2015-11-30,Spring,1.4747252747252746,11.12087912087912,24.35604395604396
300,4,BadgerysCreek,2015-12-01,2016-02-29,Summer,1.8688888888888888,16.491111111111113,29.55222222222223
301,4,BadgerysCreek,2016-03-01,2016-05-31,Autumn,0.5847826086956522,12.258695652173914,26.295652173913048
302,4,BadgerysCreek,2016-06-01,2016-08-31,Winter,3.8434782608695657,5.956521739130435,18.43913043478261
303,4,BadgerysCreek,2016-09-01,2016-11-30,Spring,0.8659340659340661,10.431868131868132,25.078021978021976
304,4,BadgerysCreek,2016-12-01,2017-02-28,Summer,1.3934065934065933,14.863736263736262,26.29450549450549
305,4,BadgerysCreek,2017-03-01,2017-05-31,Autumn,3.571739130434782,12.292391304347829,23.47391304347826
1156,5,Ballarat,2009-01-01,2009-02-28,Summer,0.03333333333333333,7.304444444444446,18.326666666666668
1157,5,Ballarat,2009-03-01,2009-05-31,Autumn,1.0130434782608695,7.277173913043477,18.631521739130434
1158,5,Ballarat,2009-06-01,2009-08-31,Winter,2.0673913043478263,3.8304347826086955,11.664130434782608
1159,5,Ballarat,2009-09-01,2009-11-30,Spring,2.5780219780219777,7.343956043956044,18.61318681318681
1160,5,Ballarat,2009-12-01,2010-02-28,Summer,0.9311111111111112,11.353333333333333,25.97555555555555
1161,5,Ballarat,2010-03-01,2010-05-31,Autumn,2.2673913043478264,8.79891304347826,18.591304347826085
1162,5,Ballarat,2010-06-01,2010-08-31,Winter,2.821739130434782,2.9358695652173914,10.355434782608695
1163,5,Ballarat,2010-09-01,2010-11-30,Spring,3.3098901098901097,6.631868131868132,16.17142857142857
1164,5,Ballarat,2010-12-01,2011-02-28,Summer,4.013333333333334,11.197777777777778,23.25666666666667
1165,5,Ballarat,2011-03-01,2011-05-31,Autumn,1.3838709677419354,7.680645161290323,16.191935483870967
1166,5,Ballarat,2011-06-01,2011-08-31,Winter,1.4934782608695654,3.9076086956521734,11.742391304347825
1167,5,Ballarat,2011-09-01,2011-11-30,Spring,2.3428571428571425,6.875824175824175,17.87142857142857
1168,5,Ballarat,2011-12-01,2012-02-29,Summer,1.4977777777777779,11.704444444444448,25.38
1169,5,Ballarat,2012-03-01,2012-05-31,Autumn,1.595652173913043,7.106521739130434,17.669565217391302
1170,5,Ballarat,2012-06-01,2012-08-31,Winter,2.5456521739130435,3.502173913043478,10.915217391304347
1171,5,Ballarat,2012-09-01,2012-11-30,Spring,1.197802197802198,6.217582417582417,17.779120879120878
1172,5,Ballarat,2013-01-01,2013-01-31,Summer,0.05806451612903227,10.825806451612902,27.25161290322581
1173,5,Ballarat,2013-03-01,2013-05-31,Autumn,0.7043478260869565,7.978260869565218,19.382608695652173
1174,5,Ballarat,2013-06-01,2013-08-31,Winter,2.126086956521739,3.726086956521739,11.80108695652174
1175,5,Ballarat,2013-09-01,2013-11-30,Spring,1.8329670329670325,6.4714285714285715,16.895604395604394
1176,5,Ballarat,2013-12-01,2014-02-28,Summer,1.703225806451613,32.9741935483871,77.1548387096774
1177,5,Ballarat,2014-03-01,2014-05-31,Autumn,1.3695652173913042,8.54782608695652,18.983695652173914
1178,5,Ballarat,2014-06-01,2014-08-31,Winter,1.9304347826086956,3.7141304347826085,11.27282608695652
1179,5,Ballarat,2014-09-01,2014-11-30,Spring,1.3142857142857143,6.173626373626375,19.184615384615388
1180,5,Ballarat,2014-12-01,2015-02-28,Summer,1.571111111111111,11.4,25.449999999999996
1181,5,Ballarat,2015-03-01,2015-05-31,Autumn,1.1565217391304348,6.719565217391305,17.41413043478261
1182,5,Ballarat,2015-06-01,2015-08-31,Winter,1.393478260869565,2.975,10.232608695652173
1183,5,Ballarat,2015-09-01,2015-11-30,Spring,0.6747252747252748,6.834065934065935,20.01868131868132
1184,5,Ballarat,2015-12-01,2016-02-29,Summer,0.8355555555555556,12.302222222222223,27.568888888888885
1185,5,Ballarat,2016-03-01,2016-05-31,Autumn,1.3239130434782609,9.491304347826087,19.96304347826087
1186,5,Ballarat,2016-06-01,2016-08-31,Winter,2.473913043478261,4.085869565217391,10.856521739130434
1187,5,Ballarat,2016-09-01,2016-11-30,Spring,3.4571428571428573,6.242857142857143,15.831868131868132
1188,5,Ballarat,2016-12-01,2017-02-28,Summer,1.2131868131868133,10.965934065934066,25.340659340659336
1189,5,Ballarat,2017-03-01,2017-05-31,Autumn,2.0586956521739133,8.365217391304348,19.398913043478263
1122,6,Bendigo,2009-01-01,2009-02-28,Summer,0.0044444444444444444,9.091111111111111,21.018888888888885
1123,6,Bendigo,2009-03-01,2009-05-31,Autumn,0.7543478260869566,8.406521739130435,21.97391304347826
1124,6,Bendigo,2009-06-01,2009-08-31,Winter,1.9717391304347827,3.7282608695652173,13.681521739130435
1125,6,Bendigo,2009-09-01,2009-11-30,Spring,1.6241758241758244,8.418681318681319,22.47142857142857
1126,6,Bendigo,2009-12-01,2010-02-28,Summer,0.8466666666666667,13.67888888888889,29.819999999999993
1127,6,Bendigo,2010-03-01,2010-05-31,Autumn,2.8782608695652168,9.419565217391304,21.50108695652174
1128,6,Bendigo,2010-06-01,2010-08-31,Winter,3.106521739130435,3.052173913043478,12.78804347826087
1129,6,Bendigo,2010-09-01,2010-11-30,Spring,3.8351648351648344,7.541758241758242,19.736263736263737
1130,6,Bendigo,2010-12-01,2011-02-28,Summer,4.817777777777778,13.996666666666668,26.806666666666665
1131,6,Bendigo,2011-03-01,2011-05-31,Autumn,0.9935483870967742,8.543548387096775,19.35806451612903
1132,6,Bendigo,2011-06-01,2011-08-31,Winter,1.5934782608695648,3.2945652173913045,14.413043478260867
1133,6,Bendigo,2011-09-01,2011-11-30,Spring,1.5978021978021975,8.059340659340661,21.595604395604397
1134,6,Bendigo,2011-12-01,2012-02-29,Summer,1.5533333333333332,14.265555555555556,28.946666666666676
1135,6,Bendigo,2012-03-01,2012-05-31,Autumn,1.2760869565217394,7.625,20.522826086956517
1136,6,Bendigo,2012-06-01,2012-08-31,Winter,1.7391304347826086,2.880434782608696,13.217391304347828
1137,6,Bendigo,2012-09-01,2012-11-30,Spring,0.6285714285714286,7.056043956043957,21.843956043956045
1138,6,Bendigo,2013-01-01,2013-01-31,Summer,0.01935483870967742,13.91935483870968,31.848387096774193
1139,6,Bendigo,2013-03-01,2013-05-31,Autumn,0.7521739130434782,9.166304347826086,22.32608695652174
1140,6,Bendigo,2013-06-01,2013-08-31,Winter,2.491304347826087,4.230434782608696,14.040217391304346
1141,6,Bendigo,2013-09-01,2013-11-30,Spring,1.279120879120879,7.132967032967033,21.129670329670333
1142,6,Bendigo,2013-12-01,2014-02-28,Summer,1.9161290322580644,40.87419354838709,90.42903225806452
1143,6,Bendigo,2014-03-01,2014-05-31,Autumn,1.9195652173913043,9.674999999999999,22.14891304347826
1144,6,Bendigo,2014-06-01,2014-08-31,Winter,1.684782608695652,3.765217391304347,13.795652173913044
1145,6,Bendigo,2014-09-01,2014-11-30,Spring,1.1868131868131868,7.30879120879121,23.39010989010989
1146,6,Bendigo,2014-12-01,2015-02-28,Summer,0.8600000000000001,14.342222222222222,30.006666666666664
1147,6,Bendigo,2015-03-01,2015-05-31,Autumn,0.915217391304348,7.963043478260869,20.758695652173913
1148,6,Bendigo,2015-06-01,2015-08-31,Winter,1.2239130434782608,2.930434782608696,12.658695652173915
1149,6,Bendigo,2015-09-01,2015-11-30,Spring,0.8703296703296703,8.686813186813186,23.954945054945057
1150,6,Bendigo,2015-12-01,2016-02-29,Summer,0.5666666666666667,15.44555555555556,31.204444444444444
1151,6,Bendigo,2016-03-01,2016-05-31,Autumn,1.4260869565217391,10.858695652173912,23.075
1152,6,Bendigo,2016-06-01,2016-08-31,Winter,2.5021739130434786,4.640217391304348,13.27608695652174
1153,6,Bendigo,2016-09-01,2016-11-30,Spring,2.7406593406593402,7.328571428571428,19.602197802197804
1154,6,Bendigo,2016-12-01,2017-02-28,Summer,1.1164835164835165,13.826373626373625,29.208791208791208
1155,6,Bendigo,2017-03-01,2017-05-31,Autumn,2.0304347826086953,10.110869565217392,21.578260869565216
408,7,Brisbane,2009-01-01,2009-02-28,Summer,2.3244444444444445,13.77666666666667,19.69222222222222
409,7,Brisbane,2009-03-01,2009-05-31,Autumn,5.256521739130435,17.30978260869565,26.78804347826087
410,7,Brisbane,2009-06-01,2009-08-31,Winter,1.034782608695652,11.184782608695652,22.84239130434782
411,7,Brisbane,2009-09-01,2009-11-30,Spring,1.2329670329670328,16.292307692307695,28.028571428571432
412,7,Brisbane,2009-12-01,2010-02-28,Summer,5.386666666666668,21.851111111111116,30.482222222222227
413,7,Brisbane,2010-03-01,2010-05-31,Autumn,2.823913043478261,17.48478260869565,26.17717391304348
414,7,Brisbane,2010-06-01,2010-08-31,Winter,1.5065217391304344,11.492391304347828,21.74021739130435
415,7,Brisbane,2010-09-01,2010-11-30,Spring,5.14065934065934,16.650549450549452,25.35824175824176
416,7,Brisbane,2010-12-01,2011-02-28,Summer,10.584444444444443,21.11444444444444,29.294444444444448
417,7,Brisbane,2011-03-01,2011-05-31,Autumn,3.5225806451612898,16.562903225806455,26.05483870967742
418,7,Brisbane,2011-06-01,2011-08-31,Winter,1.0847826086956522,10.335869565217392,21.708695652173915
419,7,Brisbane,2011-09-01,2011-11-30,Spring,1.6703296703296704,16.12197802197802,26.441758241758244
420,7,Brisbane,2011-12-01,2012-02-29,Summer,7.088888888888889,20.167777777777776,28.657777777777774
421,7,Brisbane,2012-03-01,2012-05-31,Autumn,3.3,16.541304347826088,26.241304347826084
422,7,Brisbane,2012-06-01,2012-08-31,Winter,1.8847826086956518,10.917391304347825,21.94782608695652
423,7,Brisbane,2012-09-01,2012-11-30,Spring,1.58021978021978,15.739560439560439,26.9967032967033
424,7,Brisbane,2013-01-01,2013-01-31,Summer,8.741935483870968,20.870967741935488,29.651612903225804
425,7,Brisbane,2013-03-01,2013-05-31,Autumn,3.489130434782609,16.66521739130435,25.814130434782605
426,7,Brisbane,2013-06-01,2013-08-31,Winter,1.0717391304347825,11.855434782608699,22.56630434782609
427,7,Brisbane,2013-09-01,2013-11-30,Spring,1.545054945054945,16.68131868131868,28.159340659340664
428,7,Brisbane,2013-12-01,2014-02-28,Summer,5.767741935483872,60.21290322580644,87.72580645161291
429,7,Brisbane,2014-03-01,2014-05-31,Autumn,2.252173913043478,17.593478260869563,27.21195652173913
430,7,Brisbane,2014-06-01,2014-08-31,Winter,1.3434782608695652,10.972826086956523,22.78478260869566
431,7,Brisbane,2014-09-01,2014-11-30,Spring,1.9274725274725275,16.73846153846154,27.51758241758242
